transaction_id,account_id,branch_id,customer_id,transactiontype,transactiondate,amount
2534,1541,2,26,Transfer,2024-10-06,91964.99
2535,861,3,896,Transfer,2025-11-29,27635.77
2536,107,5,707,Deposit,2024-05-16,5621.43
2537,1935,19,142,Deposit,2025-01-24,6234.61
2538,977,2,700,Payment,2024-06-20,12180.61
2539,832,18,517,Deposit,2025-02-20,13949.83
2540,1211,18,680,Withdrawal,2025-11-22,2099.17
2541,345,6,564,Deposit,2024-12-09,31911.1
2542,35,16,643,Withdrawal,2024-04-30,14710.6
2543,260,6,7,Withdrawal,2025-10-25,19798.11
2544,11,17,735,Transfer,2024-03-10,58092.38
2545,1495,7,723,Payment,2025-10-15,8303.94
2546,122,14,339,Withdrawal,2024-04-10,12458.53
2547,796,7,909,Transfer,2024-06-04,35082.52
2548,829,19,941,Payment,2025-04-04,13679.04
2549,590,9,844,Withdrawal,2025-09-15,12519.5
2550,1822,4,503,Payment,2024-03-31,3973.99
2551,1240,16,870,Deposit,2025-01-22,48912.98
2552,831,19,217,Withdrawal,2025-11-07,15062.32
2553,1416,5,812,Withdrawal,2024-11-15,16381.7
2554,1189,4,833,Withdrawal,2024-03-08,3082.75
2555,83,8,816,Withdrawal,2026-02-22,15025.16
2556,1498,3,571,Payment,2025-03-23,2167.84
2557,447,9,899,Deposit,2025-04-03,29154.16
2558,1335,7,885,Deposit,2025-07-15,41668.56
2559,29,14,620,Deposit,2025-05-20,17726.49
2560,916,5,988,Withdrawal,2024-10-29,14624.13
2561,1609,4,494,Transfer,2026-02-13,33186.05
2562,842,13,431,Transfer,2025-07-15,44897.77
2563,413,5,501,Withdrawal,2024-04-20,8089.62
2564,386,8,399,Payment,2025-10-18,7435.92
2565,561,14,996,Deposit,2025-09-12,13353.45
2566,888,15,705,Withdrawal,2025-10-07,1697.39
2567,1821,2,528,Payment,2025-08-20,7959.37
2568,418,14,116,Deposit,2024-12-08,44184.02
2569,289,10,77,Transfer,2025-12-12,18528.95
2570,1576,1,369,Payment,2024-06-25,11828.29
2571,1085,3,685,Payment,2025-10-15,5348.08
2572,1320,8,864,Payment,2024-03-25,3173.68
2573,1770,9,476,Payment,2025-10-19,14459.92
2574,553,6,560,Payment,2026-02-21,3464.37
2575,1854,5,315,Deposit,2026-02-17,39269.38
2576,1322,16,482,Payment,2025-01-17,3439.32
2577,1943,18,83,Withdrawal,2025-05-12,2641.58
2578,1478,12,502,Transfer,2026-01-10,69300.88
2579,557,17,2,Transfer,2025-10-27,74893.89
2580,42,3,327,Deposit,2024-03-25,12820.06
2581,580,9,312,Withdrawal,2024-10-01,15275.87
2582,1369,18,99,Withdrawal,2024-03-03,12736.63
2583,1083,1,780,Withdrawal,2024-03-15,19193.12
2584,671,18,327,Payment,2026-01-29,8605.68
2585,3,16,729,Withdrawal,2024-07-21,4153.75
2586,1501,10,784,Payment,2025-03-01,3917.28
2587,1648,9,574,Withdrawal,2024-11-24,12762.52
2588,1372,20,197,Transfer,2024-07-19,10512.9
2589,967,20,397,Withdrawal,2025-02-02,17860.01
2590,666,2,505,Transfer,2024-04-29,36331.18
2591,1555,8,317,Transfer,2026-02-05,49821.9
2592,883,18,65,Deposit,2024-06-15,34796.74
2593,212,19,934,Withdrawal,2024-12-30,5010.44
2594,1775,2,446,Withdrawal,2024-11-28,9608.12
2595,1096,3,494,Deposit,2024-08-30,34367.08
2596,1999,18,994,Payment,2024-04-14,10832.78
2597,453,7,992,Withdrawal,2025-03-28,7732.1
2598,75,9,144,Deposit,2025-01-07,45991.97
2599,838,4,119,Transfer,2025-05-19,64658.9
2600,1823,15,865,Withdrawal,2024-07-19,2322.92
2601,1892,8,759,Deposit,2025-04-20,5582.0
2602,513,20,401,Withdrawal,2024-04-19,1361.33
2603,1412,9,597,Withdrawal,2024-09-30,13317.29
2604,1426,1,648,Payment,2026-02-12,12292.57
2605,444,14,78,Transfer,2024-09-06,10909.26
2606,1032,19,870,Withdrawal,2025-07-07,18533.82
2607,569,1,134,Payment,2025-02-05,10506.41
2608,1915,12,567,Payment,2025-08-27,8433.05
2609,337,1,971,Deposit,2025-01-05,49054.54
2610,1171,1,35,Transfer,2024-07-30,20061.92
2611,1685,6,351,Withdrawal,2025-05-18,14880.76
2612,1501,6,784,Withdrawal,2024-09-08,16631.91
2613,405,5,178,Transfer,2025-11-27,46624.66
2614,1356,15,480,Withdrawal,2024-09-15,12563.6
2615,65,4,517,Withdrawal,2024-07-28,7649.53
2616,1550,10,164,Payment,2025-08-01,2478.16
2617,130,6,960,Payment,2026-01-13,5795.67
2618,351,12,434,Deposit,2024-10-23,27118.45
2619,1402,14,985,Deposit,2025-06-30,5156.54
2620,323,7,573,Deposit,2026-01-31,8533.25
2621,223,14,138,Withdrawal,2025-03-16,14143.91
2622,341,9,590,Transfer,2026-01-02,88752.43
2623,323,20,573,Withdrawal,2025-03-22,19095.55
2624,871,6,395,Payment,2025-02-15,4331.8
2625,533,20,916,Withdrawal,2025-05-01,18561.16
2626,1635,1,136,Withdrawal,2025-06-13,8413.42
2627,770,18,990,Payment,2025-06-18,13923.26
2628,1792,19,198,Deposit,2025-07-10,40033.49
2629,260,2,7,Withdrawal,2024-09-23,14871.57
2630,1093,4,670,Payment,2024-10-13,6040.18
2631,1331,19,163,Withdrawal,2025-07-07,1530.22
2632,369,18,303,Withdrawal,2025-01-11,16079.39
2633,493,2,211,Deposit,2025-03-25,12833.24
2634,1132,3,45,Transfer,2024-06-02,52982.51
2635,192,9,306,Transfer,2025-07-28,33875.51
2636,279,6,879,Deposit,2025-07-28,21958.31
2637,1742,7,55,Withdrawal,2025-08-28,16155.97
2638,452,3,815,Withdrawal,2025-09-18,12684.38
2639,147,14,89,Deposit,2025-07-22,37149.31
2640,660,15,747,Withdrawal,2025-07-31,13786.11
2641,1736,11,880,Deposit,2025-04-10,2622.2
2642,24,1,565,Deposit,2024-12-05,43281.4
2643,1481,1,514,Deposit,2025-11-01,16802.33
2644,1552,19,580,Deposit,2024-09-09,5049.0
2645,390,16,334,Deposit,2024-11-22,22509.97
2646,1832,18,181,Transfer,2024-06-21,6667.51
2647,1292,20,11,Deposit,2024-07-08,36242.04
2648,724,11,671,Payment,2025-07-08,10148.24
2649,1628,17,936,Transfer,2024-11-14,75500.4
2650,535,6,3,Deposit,2025-11-03,27742.99
2651,303,20,978,Payment,2025-06-18,4450.32
2652,1070,3,218,Withdrawal,2025-07-19,3926.64
2653,1564,10,615,Deposit,2025-04-27,16391.57
2654,961,2,105,Payment,2024-05-06,7116.23
2655,91,20,971,Deposit,2026-01-31,1136.98
2656,536,8,13,Payment,2025-07-19,5311.21
2657,700,3,861,Transfer,2024-06-19,72666.02
2658,564,17,918,Withdrawal,2025-06-25,8401.08
2659,1154,4,876,Withdrawal,2024-10-17,8552.96
2660,1634,9,961,Withdrawal,2024-07-04,19818.02
2661,757,2,586,Transfer,2025-12-28,31702.51
2662,349,19,143,Payment,2025-04-18,10998.08
2663,1132,2,45,Payment,2024-12-10,984.94
2664,426,8,121,Payment,2025-06-20,9111.12
2665,1258,18,656,Payment,2024-04-25,9347.75
2666,1611,1,474,Withdrawal,2025-02-14,2952.45
2667,125,9,958,Deposit,2024-03-29,46478.79
2668,1773,13,700,Transfer,2024-08-29,83654.92
2669,255,18,174,Deposit,2024-11-25,13818.78
2670,1502,9,424,Withdrawal,2024-08-09,11175.81
2671,971,16,800,Withdrawal,2025-10-20,10555.44
2672,775,7,729,Deposit,2024-06-16,20585.73
2673,497,5,116,Deposit,2024-06-09,7933.55
2674,820,20,255,Transfer,2024-06-17,72872.97
2675,1069,19,593,Transfer,2025-09-28,41356.48
2676,325,1,143,Withdrawal,2025-03-07,17649.2
2677,1550,5,164,Transfer,2025-03-18,72502.7
2678,1731,17,421,Payment,2024-10-27,3365.34
2679,635,9,941,Deposit,2024-04-17,23636.3
2680,84,13,645,Transfer,2025-06-03,94599.83
2681,1294,13,481,Withdrawal,2026-01-23,7416.18
2682,1537,12,463,Transfer,2025-01-26,86761.07
2683,87,6,739,Payment,2024-06-07,11872.15
2684,1477,12,254,Transfer,2025-05-05,54803.45
2685,383,10,656,Withdrawal,2024-07-12,19204.76
2686,1867,1,948,Deposit,2024-07-21,24021.77
2687,631,14,58,Transfer,2025-02-22,86445.33
2688,1051,19,672,Deposit,2024-12-12,38829.81
2689,1497,4,579,Transfer,2025-02-15,24902.9
2690,1429,17,715,Withdrawal,2025-12-15,16693.1
2691,565,11,766,Withdrawal,2025-08-22,9580.81
2692,1704,2,938,Transfer,2024-05-13,4716.56
2693,1407,2,23,Transfer,2025-08-17,24642.89
2694,1877,7,39,Withdrawal,2025-10-12,19409.77
2695,1688,12,499,Withdrawal,2025-04-11,16656.25
2696,528,19,270,Transfer,2024-04-15,88464.54
2697,251,13,702,Withdrawal,2025-08-26,16230.75
2698,1651,4,824,Deposit,2024-02-26,5634.17
2699,1229,15,189,Payment,2024-06-05,10874.53
2700,1613,4,743,Deposit,2026-01-13,30716.37
2701,407,8,863,Deposit,2025-10-08,31912.81
2702,406,16,296,Withdrawal,2024-03-26,3126.79
2703,1319,11,811,Withdrawal,2025-08-07,1264.62
2704,833,2,729,Deposit,2024-12-30,47854.32
2705,1881,20,121,Payment,2025-07-27,11424.3
2706,671,13,327,Deposit,2025-05-07,23623.94
2707,1026,14,515,Deposit,2025-06-09,1522.93
2708,379,7,759,Deposit,2025-05-16,49865.89
2709,61,19,745,Deposit,2025-07-21,17394.84
2710,850,4,367,Withdrawal,2024-09-08,16833.14
2711,1073,1,229,Withdrawal,2024-12-25,13923.74
2712,684,16,370,Payment,2024-07-10,4105.53
2713,581,20,42,Deposit,2024-06-04,48058.06
2714,1860,14,333,Deposit,2025-04-04,44231.78
2715,1393,7,185,Payment,2025-04-30,5644.99
2716,1623,12,424,Withdrawal,2024-04-22,17774.74
2717,157,10,707,Deposit,2025-12-14,40617.17
2718,1784,17,692,Transfer,2025-07-05,11776.76
2719,599,8,742,Withdrawal,2025-08-30,8241.54
2720,978,11,178,Deposit,2024-09-12,29741.3
2721,1550,14,164,Withdrawal,2025-11-08,3826.71
2722,1481,6,514,Withdrawal,2024-03-08,12328.08
2723,1036,5,569,Deposit,2025-05-08,12766.98
2724,564,11,918,Transfer,2025-04-24,42408.63
2725,189,9,122,Deposit,2025-01-14,35075.44
2726,1756,10,288,Withdrawal,2025-07-05,10633.76
2727,835,2,548,Transfer,2026-01-21,63417.32
2728,1594,11,199,Withdrawal,2024-05-29,10101.32
2729,810,14,5,Payment,2024-07-04,14501.06
2730,1524,2,962,Deposit,2024-07-26,6709.12
2731,264,14,654,Deposit,2024-11-25,47003.42
2732,1934,7,25,Deposit,2025-12-19,26492.57
2733,417,12,792,Payment,2025-07-03,6087.89
2734,1245,3,834,Deposit,2025-01-23,19927.92
2735,1403,15,407,Deposit,2024-12-12,16698.53
2736,1527,7,463,Deposit,2025-07-26,47686.55
2737,1573,7,626,Transfer,2025-09-01,89851.87
2738,729,2,51,Payment,2024-06-11,7734.32
2739,376,14,46,Deposit,2025-05-05,24783.92
2740,1736,16,880,Payment,2025-10-29,11493.17
2741,1320,5,864,Withdrawal,2024-05-16,19686.44
2742,1703,9,960,Transfer,2024-09-16,75216.67
2743,83,4,816,Withdrawal,2024-07-13,6428.12
2744,1136,1,436,Payment,2025-01-05,11747.6
2745,702,10,959,Withdrawal,2025-10-13,9799.29
2746,1367,18,158,Withdrawal,2025-02-07,8445.42
2747,435,8,976,Transfer,2025-12-30,61836.35
2748,255,2,174,Deposit,2026-01-14,33684.26
2749,925,1,649,Deposit,2025-02-25,25862.57
2750,1157,19,521,Deposit,2026-02-19,40361.04
2751,586,19,415,Withdrawal,2026-01-03,18731.75
2752,1464,15,175,Transfer,2024-08-31,58707.01
2753,340,13,712,Payment,2025-11-14,11546.1
2754,1173,13,691,Transfer,2025-06-29,83197.94
2755,1315,20,9,Payment,2025-03-13,1526.89
2756,1070,10,218,Withdrawal,2024-04-12,10937.66
2757,750,19,127,Payment,2026-01-25,9624.3
2758,1165,8,954,Withdrawal,2025-07-06,6941.9
2759,211,10,972,Deposit,2025-10-10,38842.68
2760,1818,10,956,Withdrawal,2025-10-26,19089.13
2761,1824,7,805,Deposit,2025-12-13,10062.78
2762,1599,8,218,Transfer,2024-06-18,78272.28
2763,1590,14,133,Payment,2024-05-09,8545.94
2764,1968,2,283,Payment,2025-07-02,9408.82
2765,48,18,394,Payment,2024-10-24,2494.01
2766,1312,4,51,Payment,2025-05-20,11504.12
2767,1992,1,379,Payment,2024-03-04,2773.94
2768,443,10,643,Withdrawal,2024-08-07,10639.88
2769,452,11,815,Transfer,2024-03-18,65368.77
2770,1841,17,512,Withdrawal,2025-01-21,13316.55
2771,1150,1,495,Transfer,2024-12-04,82973.35
2772,1838,12,26,Payment,2024-12-06,13331.78
2773,242,5,740,Payment,2024-07-05,5251.83
2774,1125,5,182,Payment,2025-12-17,8939.58
2775,735,18,762,Withdrawal,2025-11-01,8965.84
2776,545,3,529,Payment,2025-06-23,8679.12
2777,706,14,694,Deposit,2025-05-16,46249.61
2778,444,1,78,Payment,2024-10-05,12169.38
2779,202,5,46,Withdrawal,2026-01-30,16241.03
2780,643,19,811,Transfer,2024-08-16,98066.94
2781,1537,4,463,Transfer,2024-04-02,84487.48
2782,1592,9,505,Payment,2025-10-16,8213.73
2783,493,19,211,Transfer,2025-06-21,85126.59
2784,557,2,2,Deposit,2025-08-15,41793.97
2785,337,16,971,Withdrawal,2024-05-21,519.07
2786,1368,17,420,Payment,2025-08-22,9085.81
2787,1859,13,831,Deposit,2025-12-01,49923.73
2788,240,13,268,Withdrawal,2025-03-13,1963.61
2789,1369,7,99,Transfer,2024-04-27,82532.49
2790,1687,1,758,Deposit,2025-02-15,47321.83
2791,769,17,8,Deposit,2025-01-11,30991.31
2792,572,3,335,Transfer,2024-05-06,63356.34
2793,150,11,393,Deposit,2025-01-16,23203.71
2794,1585,6,542,Withdrawal,2024-08-08,17500.89
2795,1945,15,932,Payment,2024-07-01,9479.27
2796,104,12,197,Withdrawal,2025-05-07,12931.31
2797,554,1,955,Payment,2024-09-30,6721.61
2798,1227,10,270,Payment,2025-07-21,2602.22
2799,1463,15,680,Withdrawal,2025-08-20,14657.41
2800,1563,14,420,Withdrawal,2025-12-14,12128.08
2801,706,1,694,Deposit,2025-07-05,37547.29
2802,1008,16,172,Payment,2025-01-19,13861.73
2803,330,19,508,Deposit,2024-05-13,38686.54
2804,540,1,430,Payment,2025-11-20,14061.3
2805,1382,18,632,Transfer,2024-12-27,7648.65
2806,400,7,383,Withdrawal,2025-01-06,9350.4
2807,183,5,185,Transfer,2024-04-29,36430.01
2808,1906,6,199,Withdrawal,2024-07-06,7222.45
2809,1969,13,509,Deposit,2025-11-20,23892.45
2810,1899,3,334,Payment,2024-09-04,357.49
2811,1740,6,80,Deposit,2025-06-20,4851.13
2812,335,1,836,Payment,2025-01-25,1866.78
2813,1537,14,463,Withdrawal,2024-09-15,16590.76
2814,1372,11,197,Withdrawal,2025-05-18,9620.69
2815,1119,19,703,Transfer,2025-01-14,38222.13
2816,390,7,334,Payment,2025-09-11,1300.17
2817,1368,18,420,Transfer,2024-05-14,31402.73
2818,1214,2,323,Withdrawal,2025-12-01,17358.88
2819,662,2,70,Withdrawal,2025-01-18,17350.4
2820,603,17,153,Deposit,2024-11-23,48680.85
2821,194,14,844,Transfer,2024-04-30,29191.3
2822,109,8,957,Payment,2025-11-06,3232.38
2823,513,4,401,Payment,2025-01-12,7161.89
2824,222,5,992,Payment,2024-09-02,11165.56
2825,1024,17,764,Withdrawal,2025-10-30,18345.83
2826,154,1,64,Withdrawal,2025-01-17,12961.72
2827,1799,16,991,Withdrawal,2025-11-29,2495.59
2828,397,9,941,Payment,2025-10-15,2739.97
2829,1119,11,703,Payment,2026-02-06,11809.04
2830,1407,20,23,Payment,2025-12-03,3661.19
2831,873,8,817,Withdrawal,2026-02-04,17594.54
2832,1737,17,81,Withdrawal,2024-11-17,11098.48
2833,653,14,617,Deposit,2024-10-11,17585.09
2834,1173,15,691,Deposit,2024-04-11,25148.48
2835,1440,19,405,Payment,2025-09-16,6161.16
2836,1899,4,334,Payment,2026-02-21,7279.15
2837,126,13,205,Payment,2024-03-01,3692.06
2838,830,17,230,Withdrawal,2025-06-17,17271.97
2839,32,12,657,Deposit,2024-12-21,19429.72
2840,295,3,307,Withdrawal,2025-06-10,4018.75
2841,1289,12,494,Transfer,2025-05-26,67714.42
2842,177,13,316,Transfer,2024-04-19,2468.38
2843,687,18,212,Payment,2024-04-20,14068.47
2844,1407,9,23,Payment,2024-09-06,8627.59
2845,1501,3,784,Withdrawal,2024-03-31,1918.69
2846,1169,5,450,Transfer,2024-07-11,57218.84
2847,1985,15,292,Deposit,2024-12-06,28318.79
2848,1095,9,362,Withdrawal,2026-01-26,8884.24
2849,1248,18,574,Transfer,2025-03-04,78551.58
2850,1778,1,43,Withdrawal,2025-08-01,2974.04
2851,1882,2,634,Transfer,2025-05-17,80040.12
2852,1949,20,722,Withdrawal,2025-10-03,13415.11
2853,1111,14,578,Transfer,2025-09-21,51228.76
2854,598,5,947,Transfer,2025-03-04,88366.63
2855,692,20,380,Deposit,2025-06-12,32716.27
2856,581,12,42,Payment,2025-09-11,9465.77
2857,1040,15,926,Deposit,2025-05-11,35068.74
2858,904,3,37,Transfer,2025-06-17,92441.29
2859,482,18,219,Payment,2025-05-17,6824.17
2860,979,7,387,Withdrawal,2025-10-24,1011.25
2861,1261,15,352,Transfer,2024-10-30,38664.38
2862,160,20,490,Deposit,2024-05-06,36251.03
2863,1360,15,465,Payment,2024-05-30,9234.39
2864,1009,13,642,Withdrawal,2025-07-11,17211.96
2865,1177,14,601,Payment,2026-01-23,10834.39
2866,316,5,90,Transfer,2025-08-27,52095.57
2867,402,16,589,Deposit,2024-05-06,39735.87
2868,1090,11,281,Deposit,2024-05-07,20531.09
2869,382,8,415,Transfer,2024-05-25,6135.33
2870,552,1,506,Transfer,2025-10-20,75801.15
2871,800,13,636,Transfer,2024-03-19,68875.63
2872,1166,2,534,Deposit,2024-12-11,33977.55
2873,344,9,559,Withdrawal,2025-10-27,15678.39
2874,702,12,959,Transfer,2025-04-01,25869.37
2875,1914,17,928,Payment,2024-07-01,7018.15
2876,808,7,83,Withdrawal,2025-08-04,7383.89
2877,1670,20,940,Transfer,2024-05-08,19383.2
2878,506,5,408,Transfer,2024-03-31,79163.97
2879,1701,8,307,Withdrawal,2026-02-12,11150.55
2880,1847,19,695,Deposit,2025-10-14,17669.12
2881,337,9,971,Deposit,2025-10-20,34538.99
2882,1876,11,961,Withdrawal,2024-05-22,10894.28
2883,692,16,380,Withdrawal,2025-06-11,18322.1
2884,704,13,405,Withdrawal,2024-07-03,19388.25
2885,352,13,613,Withdrawal,2024-03-08,17432.52
2886,456,11,134,Transfer,2026-02-17,11119.85
2887,1763,17,87,Deposit,2025-05-15,28436.74
2888,802,12,698,Transfer,2025-10-23,3540.27
2889,1323,16,862,Transfer,2024-03-13,95669.64
2890,1945,18,932,Transfer,2025-10-05,2547.61
2891,657,16,244,Transfer,2024-10-15,82661.34
2892,460,1,952,Withdrawal,2025-06-29,6479.08
2893,1277,4,254,Deposit,2024-11-05,46389.61
2894,232,16,891,Payment,2025-11-24,2639.26
2895,408,17,887,Transfer,2024-07-29,58615.72
2896,552,2,506,Deposit,2024-07-03,42089.58
2897,431,13,825,Transfer,2025-02-08,9732.52
2898,602,15,282,Deposit,2025-11-18,17011.62
2899,672,7,76,Deposit,2026-02-07,11613.2
2900,356,12,832,Withdrawal,2025-07-18,16442.01
2901,975,17,795,Deposit,2025-10-31,12669.29
2902,873,15,817,Transfer,2024-06-05,5533.42
2903,1966,20,401,Transfer,2025-11-30,95320.33
2904,307,4,443,Transfer,2024-12-30,95088.29
2905,1623,3,424,Deposit,2024-10-01,39040.35
2906,364,15,532,Payment,2024-05-03,9312.64
2907,1942,4,814,Payment,2024-05-14,8509.99
2908,1240,5,870,Payment,2026-02-17,299.55
2909,740,5,529,Withdrawal,2025-09-10,16971.69
2910,1079,18,164,Transfer,2024-09-06,40817.17
2911,1824,5,805,Transfer,2026-01-29,56183.25
2912,1870,14,499,Payment,2025-08-09,1063.86
2913,665,19,993,Payment,2025-06-18,11925.97
2914,922,18,873,Payment,2025-10-11,4337.16
2915,1767,6,653,Withdrawal,2025-01-20,10107.88
2916,692,17,380,Transfer,2025-01-12,98332.24
2917,1830,9,548,Transfer,2024-10-06,73555.89
2918,865,12,142,Transfer,2026-02-15,78973.17
2919,1724,20,916,Transfer,2025-02-28,18599.74
2920,264,10,654,Deposit,2025-12-09,48414.09
2921,1664,14,96,Transfer,2025-04-07,3514.18
2922,1910,1,477,Deposit,2025-06-06,3100.87
2923,1642,10,24,Transfer,2025-04-03,64277.34
2924,1201,8,841,Deposit,2026-01-15,47964.6
2925,269,4,294,Transfer,2025-07-30,86980.02
2926,142,7,191,Deposit,2025-07-06,16874.85
2927,985,2,641,Withdrawal,2025-03-25,12851.65
2928,872,18,820,Withdrawal,2025-11-27,13798.9
2929,582,10,336,Transfer,2025-06-27,85261.09
2930,1075,20,523,Payment,2024-07-03,5910.22
2931,1270,16,216,Withdrawal,2025-09-30,10241.9
2932,1742,8,55,Payment,2025-11-18,6845.26
2933,1306,15,761,Transfer,2024-07-01,64671.41
2934,307,1,443,Withdrawal,2024-11-09,7642.74
2935,1056,6,374,Transfer,2024-09-16,29503.41
2936,1945,3,932,Withdrawal,2025-05-19,16205.0
2937,355,18,38,Deposit,2026-02-21,37115.26
2938,390,3,334,Withdrawal,2024-09-13,4403.53
2939,294,1,730,Transfer,2025-03-15,62782.72
2940,121,13,239,Deposit,2024-05-02,44388.62
2941,1065,8,144,Payment,2024-05-28,4083.38
2942,328,7,496,Payment,2024-12-19,5306.11
2943,1091,6,558,Payment,2025-08-02,6179.58
2944,1447,3,609,Payment,2025-05-28,2818.73
2945,371,12,748,Payment,2025-02-11,7071.07
2946,534,12,119,Transfer,2025-03-05,48899.5
2947,777,5,922,Deposit,2025-11-11,16946.28
2948,1267,3,189,Payment,2024-04-09,5859.71
2949,1347,18,239,Withdrawal,2024-04-29,14726.35
2950,804,2,155,Withdrawal,2025-03-19,14506.64
2951,1967,4,980,Payment,2026-01-27,2798.13
2952,937,7,281,Withdrawal,2024-06-09,9136.52
2953,1469,7,676,Withdrawal,2025-11-17,19155.47
2954,1897,1,204,Transfer,2026-02-18,18997.14
2955,318,19,106,Withdrawal,2025-06-25,14949.39
2956,1806,6,64,Deposit,2024-04-18,36907.45
2957,1638,11,955,Deposit,2025-09-13,32377.52
2958,484,18,454,Withdrawal,2025-08-11,5110.87
2959,342,11,288,Transfer,2025-06-29,70544.55
2960,501,19,583,Withdrawal,2025-04-05,6743.97
2961,1925,10,35,Transfer,2025-03-17,42369.66
2962,1002,15,554,Payment,2024-10-31,3439.22
2963,1656,13,393,Transfer,2024-07-07,25466.4
2964,41,19,148,Transfer,2025-07-06,26842.76
2965,520,19,180,Payment,2026-01-01,9245.95
2966,1485,4,350,Withdrawal,2024-07-13,17918.8
2967,1237,19,983,Payment,2025-11-11,239.78
2968,1170,6,673,Payment,2025-05-19,1234.26
2969,114,11,947,Withdrawal,2024-09-04,13501.05
2970,1221,15,404,Payment,2024-07-20,10837.72
2971,439,16,887,Transfer,2024-07-08,14689.26
2972,1949,18,722,Withdrawal,2025-06-04,3048.03
2973,58,4,670,Withdrawal,2024-08-17,15968.06
2974,814,2,445,Withdrawal,2025-12-24,3878.69
2975,1810,2,183,Transfer,2025-10-19,76338.68
2976,1002,20,554,Payment,2025-02-09,7875.64
2977,1037,19,6,Payment,2024-08-11,5369.83
2978,432,12,546,Transfer,2025-03-23,19280.96
2979,1306,18,761,Payment,2025-10-09,13879.68
2980,1636,2,471,Withdrawal,2025-09-09,838.07
2981,619,8,273,Payment,2025-08-05,9752.02
2982,1669,19,373,Transfer,2024-11-16,11838.6
2983,137,12,657,Withdrawal,2024-03-25,19104.84
2984,1786,19,533,Deposit,2024-10-20,2119.19
2985,306,19,365,Withdrawal,2024-05-03,15694.8
2986,1495,19,723,Transfer,2025-04-25,66736.83
2987,190,10,403,Withdrawal,2026-01-27,9820.39
2988,1339,17,809,Withdrawal,2025-06-15,1605.43
2989,1687,7,758,Deposit,2025-01-29,29250.91
2990,963,3,761,Withdrawal,2025-03-11,13892.08
2991,1024,3,764,Deposit,2024-04-29,8114.02
2992,100,5,471,Withdrawal,2025-02-26,2753.41
2993,323,4,573,Payment,2025-08-16,6269.65
2994,1542,5,919,Deposit,2025-03-09,6643.13
2995,1580,3,483,Deposit,2024-09-14,6522.77
2996,825,4,533,Withdrawal,2024-09-10,18309.06
2997,86,4,795,Deposit,2025-01-04,22878.06
2998,1481,11,514,Payment,2024-11-18,13999.56
2999,406,20,296,Withdrawal,2024-12-25,1221.95
3000,1172,7,716,Payment,2025-12-17,5828.2
3001,427,18,756,Deposit,2025-12-21,33356.52
3002,933,10,107,Deposit,2026-02-07,8331.96
3003,1608,10,486,Withdrawal,2024-06-29,2458.94
3004,583,1,255,Payment,2025-12-12,9455.16
3005,288,11,487,Deposit,2024-05-11,29245.05
3006,669,5,704,Withdrawal,2024-08-18,12128.3
3007,770,5,990,Deposit,2024-12-05,42159.58
3008,1212,7,783,Transfer,2025-11-21,99462.14
3009,717,13,639,Deposit,2025-05-08,40712.77
3010,1508,1,611,Withdrawal,2025-08-15,14455.63
3011,1166,20,534,Transfer,2025-01-27,13692.13
3012,1423,19,889,Payment,2024-03-08,12387.71
3013,1590,4,133,Withdrawal,2024-08-30,19393.27
3014,243,5,328,Transfer,2024-06-26,19884.89
3015,1916,12,878,Transfer,2025-02-28,54424.29
3016,794,10,228,Withdrawal,2025-06-05,4634.25
3017,56,9,362,Deposit,2024-11-26,44517.01
3018,1595,5,477,Deposit,2025-10-16,7901.45
3019,987,2,564,Payment,2025-11-24,2022.07
3020,1258,6,656,Payment,2026-02-12,3615.94
3021,1014,9,963,Deposit,2025-09-15,9151.24
3022,1269,2,762,Payment,2025-05-13,10838.85
3023,1975,3,893,Payment,2024-12-10,6507.74
3024,1210,1,123,Payment,2024-09-21,3577.38
3025,260,10,7,Deposit,2024-09-19,17777.13
3026,535,6,3,Deposit,2024-03-10,11870.01
3027,1455,10,890,Deposit,2025-01-13,13235.17
3028,256,1,501,Transfer,2025-12-08,90890.07
3029,831,16,217,Payment,2025-11-22,5654.78
3030,1829,10,982,Deposit,2025-09-20,19173.51
3031,1209,12,365,Transfer,2025-03-01,29219.32
3032,1728,6,191,Withdrawal,2025-09-25,5399.98
3033,1724,4,916,Withdrawal,2024-05-08,16817.02
3034,515,15,68,Payment,2024-11-10,240.43
3035,91,18,971,Deposit,2025-08-07,38688.69
3036,1633,17,893,Deposit,2024-03-29,2897.79
3037,55,14,990,Withdrawal,2024-12-02,2457.36
3038,817,9,383,Deposit,2025-08-02,24960.23
3039,868,17,751,Deposit,2025-12-29,27674.26
3040,1059,4,657,Transfer,2024-07-20,45328.36
3041,304,19,793,Deposit,2024-02-28,43553.2
3042,222,11,992,Deposit,2026-01-08,23709.31
3043,401,17,398,Deposit,2025-09-27,21020.75
3044,209,8,677,Deposit,2024-05-22,23635.36
3045,470,11,219,Deposit,2024-12-02,48469.99
3046,1666,10,728,Transfer,2025-06-22,97026.96
3047,1954,9,720,Payment,2024-05-03,4643.5
3048,1641,13,785,Withdrawal,2025-07-11,2727.01
3049,403,1,499,Deposit,2025-05-26,28691.43
3050,373,12,534,Transfer,2024-08-20,45235.16
3051,1441,14,575,Transfer,2024-06-04,50121.24
3052,419,4,794,Deposit,2024-08-10,17354.37
3053,1375,7,263,Payment,2024-05-07,2517.45
